Date,Price,Open,High,Low,Vol.,Change %
09/27/2015,1951.4,1929.2,1951.4,1871.9,,1.04%
09/20/2015,1931.3,1960.8,1979.6,1908.9,,-1.36%
09/13/2015,1958,1963.1,2020.9,1948.3,,-0.15%
09/06/2015,1961,1927.3,1988.6,1927.3,,2.07%
08/30/2015,1921.2,1986.7,1986.7,1903.1,,-3.40%
08/23/2015,1988.9,1965.2,1993.5,1867,,0.91%
08/16/2015,1970.9,2089.7,2103.5,1970.9,,-5.77%
08/09/2015,2091.5,2081,2105.3,2052.1,,0.67%
08/02/2015,2077.6,2104.5,2112.7,2067.9,,-1.25%
07/26/2015,2103.8,2078.2,2114.2,2063.5,,1.16%
07/19/2015,2079.7,2126.8,2132.8,2077.1,,-2.21%
07/12/2015,2126.6,2080,2128.9,2080,,2.41%
07/05/2015,2076.6,2073.9,2083.7,2044,,-0.01%
06/28/2015,2076.8,2098.6,2098.6,2056.3,,-1.18%
06/21/2015,2101.5,2112.5,2129.9,2095.4,,-0.40%
06/14/2015,2110,2091.3,2126.7,2072.5,,0.76%
06/07/2015,2094.1,2092.3,2115,2072.1,,0.06%
05/31/2015,2092.8,2108.6,2121.9,2085.7,,-0.69%
05/24/2015,2107.4,2125.3,2126.2,2099.2,,-0.88%
05/17/2015,2126.1,2121.3,2134.7,2120,,0.16%
05/10/2015,2122.7,2115.6,2123.9,2085.6,,0.31%
05/03/2015,2116.1,2110.2,2120.9,2067.9,,0.37%
04/26/2015,2108.3,2119.3,2125.9,2077.6,,-0.44%
04/19/2015,2117.7,2084.1,2120.9,2084.1,,1.75%
04/12/2015,2081.2,2102,2111.9,2072.4,,-0.99%
04/05/2015,2102.1,2064.9,2102.6,2056.5,,1.70%
03/29/2015,2067,2064.1,2089,2048.4,,0.29%
03/22/2015,2061,2108,2114.9,2045.5,,-2.23%
03/15/2015,2108.1,2055.3,2113.9,2055.3,,2.66%
03/08/2015,2053.4,2072.2,2083.5,2039.7,,-0.86%
03/01/2015,2071.3,2105.2,2117.5,2067.3,,-1.58%
02/22/2015,2104.5,2109.8,2119.6,2103,,-0.27%
02/15/2015,2110.3,2096.5,2110.6,2085.4,,0.63%
02/08/2015,2097,2053.5,2097,2041.9,,2.02%
02/01/2015,2055.5,1996.7,2072.4,1980.9,,3.03%
01/25/2015,1995,2050.4,2057.6,1989.2,,-2.77%
01/18/2015,2051.8,2020.8,2064.6,2004.5,,1.60%
01/11/2015,2019.4,2046.1,2056.9,1988.1,,-1.24%
01/04/2015,2044.8,2054.4,2064.4,1992.4,,-0.65%
12/28/2014,2058.2,2087.6,2093.6,2046,,-1.46%
12/21/2014,2088.8,2069.3,2092.7,2069.3,,0.87%
12/14/2014,2070.7,2005,2077.8,1972.6,,3.42%
12/07/2014,2002.3,2074.8,2075.8,2002.3,,-3.52%
11/30/2014,2075.4,2065.8,2079.5,2049.6,,0.38%
11/23/2014,2067.6,2065.1,2075.8,2064.8,,0.20%
11/16/2014,2063.5,2038.3,2071.5,2034.5,,1.16%
11/09/2014,2039.8,2032,2046.2,2030.2,,0.39%
11/02/2014,2031.9,2018.2,2034.3,2001,,0.69%
10/26/2014,2018,1963,2018.2,1951.4,,2.72%
10/19/2014,1964.6,1885.6,1965.3,1882.3,,4.12%
10/12/2014,1886.8,1905.7,1912.1,1820.7,,-1.01%
10/05/2014,1906.1,1970,1977.8,1906,,-3.14%
09/28/2014,1967.9,1979,1985.2,1926,,-0.75%
09/21/2014,1982.8,2009.1,2009.1,1966,,-1.37%
09/14/2014,2010.4,1986,2019.3,1978.5,,1.25%
09/07/2014,1985.5,2007.2,2007.2,1980.3,,-1.11%
08/31/2014,2007.7,2004.1,2011.2,1990.1,,0.21%
08/24/2014,2003.4,1991.7,2005,1990.5,,0.75%
08/17/2014,1988.4,1958.4,1994.8,1958.4,,1.70%
08/10/2014,1955.1,1933.4,1964,1928.3,,1.22%
08/03/2014,1931.6,1926.6,1942.9,1904.8,,0.33%
07/27/2014,1925.2,1978.2,1984.8,1916.4,,-2.68%
07/20/2014,1978.3,1976.9,1991.4,1965.8,,0.01%
07/13/2014,1978.2,1969.9,1983.9,1955.6,,0.54%
07/06/2014,1967.6,1984.2,1984.2,1952.9,,-0.90%
06/29/2014,1985.4,1960.8,1985.6,1958.2,,1.24%
06/22/2014,1961,1962.9,1968.2,1944.7,,-0.10%
06/15/2014,1962.9,1934.8,1963.9,1930.9,,1.38%
06/08/2014,1936.2,1949,1955.5,1925.8,,-0.68%
06/01/2014,1949.4,1923.9,1949.4,1916,,1.34%
05/25/2014,1923.6,1902,1924,1902,,1.22%
05/18/2014,1900.5,1876.7,1901.3,1868.1,,1.20%
05/11/2014,1877.9,1880,1902.2,1862.4,,-0.03%
05/04/2014,1878.5,1879.5,1889.1,1859.8,,-0.14%
04/27/2014,1881.1,1865,1891.3,1850.6,,0.95%
04/20/2014,1863.4,1865.8,1884.9,1859.7,,-0.08%
04/13/2014,1864.8,1818.2,1869.6,1815.8,,2.70%
04/06/2014,1815.7,1863.9,1872.5,1814.4,,-2.65%
03/30/2014,1865.1,1859.2,1897.3,1859.2,,0.40%
03/23/2014,1857.6,1867.7,1875.9,1842.1,,-0.48%
03/16/2014,1866.5,1842.8,1884,1842.8,,1.38%
03/09/2014,1841.1,1877.9,1882.3,1839.6,,-1.96%
03/02/2014,1878,1857.7,1883.6,1834.4,,0.99%
02/23/2014,1859.5,1836.8,1867.9,1836.8,,1.27%
02/16/2014,1836.2,1839,1847.5,1824.6,,-0.13%
02/09/2014,1838.6,1796.2,1841.7,1791.8,,2.31%
02/02/2014,1797,1782.7,1798,1737.9,,0.81%
01/26/2014,1782.6,1791,1798.8,1770.5,,-0.43%
01/19/2014,1790.3,1841,1849.3,1790.3,,-2.63%
01/12/2014,1838.7,1841.3,1850.8,1815.5,,-0.20%
01/05/2014,1842.4,1832.3,1843.2,1823.7,,0.60%
12/29/2013,1831.4,1841.5,1849.4,1827.7,,-0.54%
12/22/2013,1841.4,1822.9,1844.9,1822.9,,1.27%
12/15/2013,1818.3,1777.5,1823.8,1768,,2.42%
12/08/2013,1775.3,1806.2,1811.5,1772.3,,-1.65%
12/01/2013,1805.1,1806.5,1810,1779.1,,-0.04%
11/24/2013,1805.8,1806.3,1813.5,1800.6,,0.06%
11/17/2013,1804.8,1798.8,1804.8,1777.2,,0.37%
11/10/2013,1798.2,1770,1798.2,1760.6,,1.56%
11/03/2013,1770.6,1763.4,1774.5,1746.2,,0.51%
10/27/2013,1761.6,1759.4,1775.2,1752.7,,0.10%
10/20/2013,1759.8,1745.2,1759.8,1740.5,,0.88%
10/13/2013,1744.5,1699.9,1745.3,1692.1,,2.42%
10/06/2013,1703.2,1687.2,1703.4,1646.5,,0.75%
09/29/2013,1690.5,1687.3,1696.5,1670.4,,-0.08%
09/22/2013,1691.8,1711.4,1711.4,1687.1,,-1.06%
09/15/2013,1709.9,1691.7,1729.9,1691.7,,1.30%
09/08/2013,1688,1656.8,1690,1656.8,,1.98%
09/01/2013,1655.2,1636,1664.8,1633.4,,1.36%
08/25/2013,1633,1664.3,1669.5,1627.5,,-1.83%
08/18/2013,1663.5,1655.2,1664.8,1639.4,,0.47%
08/11/2013,1655.8,1688.4,1696.8,1652.6,,-2.10%
08/04/2013,1691.4,1708,1709.2,1684.9,,-1.07%
07/28/2013,1709.7,1690.3,1709.7,1681.9,,1.06%
07/21/2013,1691.7,1694.4,1698.8,1676,,-0.02%
07/14/2013,1692.1,1679.6,1693.1,1671.8,,0.71%
07/07/2013,1680.2,1634.2,1680.2,1634.2,,2.96%
06/30/2013,1631.9,1609.8,1632.1,1604.6,,1.59%
06/23/2013,1606.3,1588.8,1620.1,1560.3,,0.87%
06/16/2013,1592.4,1630.6,1654.2,1577.7,,-2.11%
06/09/2013,1626.7,1644.7,1648.7,1608.1,,-1.02%
06/02/2013,1643.4,1631.7,1646.5,1598.2,,0.78%
05/26/2013,1630.7,1652.6,1674.2,1630.7,,-1.15%
05/19/2013,1649.6,1665.7,1687.2,1635.5,,-1.07%
05/12/2013,1667.5,1632.1,1667.5,1626.7,,2.07%
05/05/2013,1633.7,1614.4,1635,1614.2,,1.20%
04/28/2013,1614.4,1582.3,1618.5,1581.3,,2.04%
04/21/2013,1582.2,1555.2,1592.6,1548.2,,1.74%
04/14/2013,1555.2,1588.8,1588.8,1536,,-2.11%
04/07/2013,1588.8,1553.3,1597.3,1548.6,,2.29%
03/31/2013,1553.3,1569.2,1573.7,1539.5,,-1.01%
03/24/2013,1569.2,1556.9,1570.3,1546.2,,0.79%
03/17/2013,1556.9,1560.7,1561.6,1538.6,,-0.24%
03/10/2013,1560.7,1551.2,1563.6,1547.4,,0.61%
03/03/2013,1551.2,1518.2,1552.5,1512.3,,2.17%
02/24/2013,1518.2,1515.6,1525.8,1485,,0.17%
02/17/2013,1515.6,1519.8,1530.9,1497.3,,-0.28%
02/03/2013,1517.9,1513.2,1518.3,1495,,0.31%
01/27/2013,1513.2,1503,1514.4,1496.3,,0.68%
01/20/2013,1503,1486,1503.3,1481.2,,1.14%
01/13/2013,1486,1472,1486,1463.8,,0.95%
01/06/2013,1472,1466.5,1472.8,1451.6,,0.38%
12/30/2012,1466.5,1402.4,1467.9,1398.1,,4.57%
12/23/2012,1402.4,1430.2,1430.2,1401.6,,-1.94%
12/16/2012,1430.2,1413.5,1448,1413.5,,1.17%
12/09/2012,1413.6,1418.1,1438.6,1411.9,,-0.32%
12/02/2012,1418.1,1416.3,1423.7,1398.2,,0.13%
11/25/2012,1416.2,1409.2,1419.7,1385.4,,0.50%
11/18/2012,1409.2,1359.9,1409.2,1359.9,,3.63%
11/11/2012,1359.9,1379.9,1388.8,1343.3,,-1.44%
11/04/2012,1379.8,1414,1433.4,1373,,-2.43%
10/28/2012,1414.2,1411,1434.3,1406,,0.16%
10/21/2012,1411.9,1433.2,1435.5,1403.3,,-1.49%
10/14/2012,1433.2,1428.8,1464,1427.2,,0.32%
10/07/2012,1428.6,1460.9,1460.9,1425.5,,-2.21%
09/23/2012,1440.7,1459.8,1463.2,1430.5,,-1.34%
09/16/2012,1460.2,1465.4,1467.1,1450,,-0.38%
09/09/2012,1465.8,1437.9,1474.5,1429,,1.94%
09/02/2012,1437.9,1406.5,1437.9,1396.6,,2.23%
08/26/2012,1406.6,1411.1,1416.2,1397,,-0.32%
08/19/2012,1411.1,1417.8,1426.7,1398,,-0.50%
08/12/2012,1418.2,1405.9,1418.7,1397.3,,0.87%
08/05/2012,1405.9,1391,1407.1,1391,,1.07%
07/29/2012,1391,1385.9,1394.2,1354.7,,0.36%
07/22/2012,1386,1362.3,1389.2,1329.2,,1.71%
07/15/2012,1362.7,1356.5,1380.4,1345.1,,0.43%
07/08/2012,1356.8,1354.7,1361.5,1325.4,,0.16%
07/01/2012,1354.7,1362.3,1374.8,1348,,-0.55%
06/24/2012,1362.2,1334.9,1362.2,1309.3,,2.04%
06/17/2012,1335,1342.4,1363.5,1324.4,,-0.58%
06/10/2012,1342.8,1325.7,1343.3,1306.6,,1.29%
06/03/2012,1325.7,1278.3,1329,1266.7,,3.73%
05/27/2012,1278,1318.9,1334.9,1277.2,,-3.02%
05/20/2012,1317.8,1295.7,1328.5,1295.7,,1.74%
05/13/2012,1295.2,1351.9,1351.9,1292,,-4.30%
05/06/2012,1353.4,1368.8,1373.9,1343.1,,-1.15%
04/29/2012,1369.1,1403.3,1415.3,1368,,-2.44%
04/22/2012,1403.4,1378.5,1406.6,1358.8,,1.81%
04/15/2012,1378.5,1370.3,1392.8,1365.4,,0.60%
04/08/2012,1370.3,1397.5,1397.5,1357.4,,-1.99%
04/01/2012,1398.1,1408.5,1422.4,1392.9,,-0.74%
03/25/2012,1408.5,1397.1,1419.2,1391.6,,0.82%
03/18/2012,1397.1,1404.2,1414,1386.9,,-0.51%
03/11/2012,1404.2,1370.8,1405.9,1366.7,,2.43%
03/04/2012,1370.9,1369.6,1374.8,1340,,0.09%
02/26/2012,1369.6,1365.2,1378,1354.9,,0.29%
02/19/2012,1365.7,1361.2,1368.9,1352.3,,0.33%
02/12/2012,1361.2,1343.1,1363.4,1340.8,,1.39%
02/05/2012,1342.6,1344.3,1354.3,1335.9,,-0.17%
01/29/2012,1344.9,1316.2,1345.3,1300.5,,2.17%
01/15/2012,1315.4,1290.2,1315.5,1290.2,,2.04%
01/08/2012,1289.1,1277.8,1296.8,1274.5,,0.88%
01/01/2012,1277.8,1258.9,1284.6,1258.9,,1.61%
12/25/2011,1257.6,1265,1269.4,1248.6,,-0.61%
12/18/2011,1265.3,1219.7,1265.4,1202.4,,3.74%
12/11/2011,1219.7,1255,1255,1209.5,,-2.83%
12/04/2011,1255.2,1244.3,1267.1,1231.5,,0.88%
11/27/2011,1244.3,1158.7,1260.1,1158.7,,7.39%
11/20/2011,1158.7,1215.6,1215.6,1158.7,,-4.69%
11/13/2011,1215.7,1263.8,1264.2,1209.4,,-3.81%
11/06/2011,1263.8,1253.2,1277.5,1226.6,,0.85%
10/30/2011,1253.2,1285,1285,1215.4,,-2.48%
10/23/2011,1285.1,1238.7,1292.7,1221.1,,3.79%
10/16/2011,1238.2,1224.5,1239,1191.5,,1.11%
10/09/2011,1224.6,1158.2,1224.6,1158.2,,5.98%
09/25/2011,1131.4,1136.9,1195.9,1131.1,,-0.44%
09/18/2011,1136.4,1215,1220.4,1114.2,,-6.55%
09/11/2011,1216,1153.5,1220.1,1136.1,,5.35%
09/04/2011,1154.2,1174,1204.4,1140.1,,-1.69%
08/28/2011,1174,1177.9,1230.7,1170.6,,-0.24%
08/21/2011,1176.8,1123.5,1190.7,1121.1,,4.74%
08/14/2011,1123.5,1178.9,1208.5,1122,,-4.69%
08/07/2011,1178.8,1198.5,1198.5,1101.5,,-1.72%
07/31/2011,1199.4,1292.6,1307.4,1168.1,,-7.19%
07/24/2011,1292.3,1344.3,1344.3,1282.9,,-3.92%
07/17/2011,1345,1315.9,1347,1295.9,,2.20%
07/10/2011,1316.1,1343.3,1343.3,1306.5,,-2.06%
07/03/2011,1343.8,1339.6,1356.5,1330.9,,0.31%
06/26/2011,1339.7,1268.4,1341,1267.5,,5.61%
06/19/2011,1268.5,1271.5,1298.6,1262.9,,-0.24%
06/12/2011,1271.5,1271.3,1292.5,1258.1,,0.04%
06/05/2011,1271,1300.3,1300.3,1268.3,,-2.25%
05/29/2011,1300.2,1331.1,1345.2,1297.9,,-2.32%
05/22/2011,1331.1,1333.1,1334.6,1311.8,,-0.17%
05/15/2011,1333.3,1334.8,1346.8,1318.5,,-0.34%
05/08/2011,1337.8,1340.2,1359.4,1332,,-0.18%
05/01/2011,1340.2,1365.2,1370.6,1329.2,,-1.72%
04/24/2011,1363.6,1337.1,1364.6,1331.5,,1.96%
04/17/2011,1337.4,1313.3,1337.5,1294.7,,1.34%
04/10/2011,1319.7,1329,1333.8,1302.4,,-0.64%
04/03/2011,1328.2,1333.6,1339.5,1322.9,,-0.32%
03/27/2011,1332.4,1315.5,1337.8,1305.3,,1.42%
03/20/2011,1313.8,1281.7,1319.2,1281.7,,2.70%
03/13/2011,1279.2,1301.2,1301.2,1249,,-1.92%
03/06/2011,1304.3,1322.7,1327.7,1292,,-1.28%
02/27/2011,1321.2,1321.6,1332.3,1302.6,,0.10%
02/20/2011,1319.9,1338.9,1338.9,1294.3,,-1.72%
02/13/2011,1343,1328.7,1344.1,1324.6,,1.04%
02/06/2011,1329.2,1311.8,1330.8,1311.7,,1.40%
01/30/2011,1310.9,1276.5,1311,1276.5,,2.71%
01/23/2011,1276.3,1283.3,1302.7,1275.1,,-0.55%
01/16/2011,1283.3,1293.2,1296.1,1271.3,,-0.77%
01/09/2011,1293.2,1270.8,1293.2,1262.2,,1.71%
01/02/2011,1271.5,1257.6,1278.2,1257.6,,1.11%
12/26/2010,1257.6,1254.7,1262.6,1251.5,,0.06%
12/19/2010,1256.8,1245.8,1259.4,1241.5,,1.04%
12/12/2010,1243.9,1242.5,1246.7,1232.8,,0.28%
12/05/2010,1240.4,1223.9,1240.4,1219.5,,1.28%
11/28/2010,1224.7,1189.1,1225.6,1173.6,,2.97%
11/21/2010,1189.4,1198.1,1198.9,1176.9,,-0.86%
11/14/2010,1199.7,1200.4,1207.4,1173,,0.04%
11/07/2010,1199.2,1223.2,1226.8,1194.1,,-2.17%
10/31/2010,1225.8,1185.7,1227.1,1177.7,,3.59%
10/24/2010,1183.3,1184.7,1196.1,1171.7,,0.02%
10/17/2010,1183.1,1176.8,1189.4,1159.7,,0.59%
10/10/2010,1176.2,1165.3,1184.4,1155.7,,0.94%
10/03/2010,1165.2,1145,1167.7,1131.9,,1.66%
09/26/2010,1146.2,1148.6,1157.2,1132.1,,-0.22%
09/19/2010,1148.7,1126.6,1148.9,1122.8,,2.05%
09/12/2010,1125.6,1113.4,1131.5,1113.4,,1.45%
09/05/2010,1109.5,1102.6,1110.9,1091.2,,0.45%
08/29/2010,1104.5,1062.9,1105.1,1040.9,,3.75%
08/22/2010,1064.6,1073.4,1081.6,1039.7,,-0.66%
08/15/2010,1071.7,1077.5,1100.1,1063.9,,-0.69%
08/08/2010,1079.2,1122.8,1129.2,1076.7,,-3.78%
08/01/2010,1121.6,1107.5,1128.8,1107.2,,1.82%
07/25/2010,1101.6,1102.9,1121,1088,,-0.10%
07/18/2010,1102.7,1066.8,1103.7,1056.9,,3.55%
07/11/2010,1064.9,1077.2,1099.5,1063.3,,-1.22%
07/04/2010,1078,1028.1,1078.2,1018.4,,5.42%
06/27/2010,1022.6,1077.5,1082.6,1010.9,,-5.03%
06/20/2010,1076.8,1122.8,1131.2,1067.9,,-3.64%
06/13/2010,1117.5,1095,1121,1089,,2.37%
06/06/2010,1091.6,1065.8,1092.2,1042.2,,2.51%
05/30/2010,1064.9,1087.3,1105.7,1060.5,,-2.25%
05/23/2010,1089.4,1084.8,1103.5,1040.8,,0.16%
05/16/2010,1087.7,1136.5,1148.7,1055.9,,-4.23%
05/09/2010,1135.7,1122.3,1173.6,1122.3,,2.23%
05/02/2010,1110.9,1188.6,1205.1,1065.8,,-6.39%
04/25/2010,1186.7,1217.1,1219.8,1181.6,,-2.51%
04/18/2010,1217.3,1192.1,1217.3,1183.7,,2.11%
04/11/2010,1192.1,1194.9,1213.9,1186.8,,-0.19%
04/04/2010,1194.4,1178.7,1194.7,1175.1,,1.38%
03/28/2010,1178.1,1167.7,1181.4,1165.8,,0.99%
03/21/2010,1166.6,1157.2,1180.7,1152.9,,0.58%
03/14/2010,1159.9,1148.5,1169.8,1141.5,,0.86%
03/07/2010,1150,1138.4,1153.4,1134.9,,0.99%
02/28/2010,1138.7,1105.4,1139.4,1105.4,,3.10%
02/21/2010,1104.5,1110,1112.3,1086,,-0.42%
02/07/2010,1075.5,1065.5,1080,1056.5,,0.87%
01/31/2010,1066.2,1073.9,1104.7,1044.5,,-0.72%
01/24/2010,1073.9,1092.4,1103.7,1071.6,,-1.64%
01/17/2010,1091.8,1136,1150.5,1090.2,,-3.89%
01/10/2010,1136,1146,1150.4,1131.4,,-0.79%
01/03/2010,1145,1116.6,1145.4,1116.6,,2.68%
12/27/2009,1115.1,1127.5,1130.4,1114.8,,-1.01%
12/20/2009,1126.5,1105.3,1126.5,1105.3,,2.18%
12/13/2009,1102.5,1107.8,1116.2,1093.9,,-0.35%
12/06/2009,1106.4,1105.5,1110.7,1085.9,,0.04%
11/29/2009,1106,1091.1,1119.1,1086.2,,1.33%
11/22/2009,1091.5,1094.9,1112.4,1083.7,,0.01%
11/15/2009,1091.4,1094.1,1113.7,1086.8,,-0.19%
11/08/2009,1093.5,1072.3,1105.4,1072.3,,2.26%
11/01/2009,1069.3,1036.2,1071.5,1029.4,,3.19%
10/25/2009,1036.2,1080.4,1091.8,1033.4,,-4.02%
10/18/2009,1079.6,1088.2,1101.4,1074.3,,-0.74%
10/11/2009,1087.7,1071.6,1096.6,1066.7,,1.51%
10/04/2009,1071.5,1026.9,1071.5,1025.9,,4.52%
09/27/2009,1025.2,1045.4,1069.6,1020,,-1.84%
09/20/2009,1044.4,1067.1,1080.2,1041.2,,-2.24%
09/13/2009,1068.3,1040.2,1074.8,1035,,2.46%
09/06/2009,1042.7,1018.7,1048.2,1018.7,,2.59%
08/30/2009,1016.4,1025.2,1028.5,992,,-1.21%
08/23/2009,1028.9,1026.6,1039.5,1016.2,,0.27%
08/16/2009,1026.1,998.2,1027.6,978.5,,2.19%
08/09/2009,1004.1,1008.9,1013.1,992.4,,-0.63%
08/02/2009,1010.5,990.2,1018,990.2,,2.33%
07/26/2009,987.5,978.6,996.7,968.6,,0.84%
07/19/2009,979.3,942.1,979.8,941,,4.14%
07/12/2009,940.4,879.6,944,875.3,,6.97%
07/05/2009,879.1,894.3,898.7,869.3,,-1.93%
06/28/2009,896.4,919.9,931.9,896.4,,-2.45%
06/21/2009,918.9,918.1,922,888.9,,-0.25%
06/14/2009,921.2,942.5,942.5,903.8,,-2.64%
06/07/2009,946.2,938.1,956.2,926.4,,0.65%
05/31/2009,940.1,923.3,951.7,923.3,,2.28%
05/24/2009,919.1,887,920,881.5,,3.62%
05/17/2009,887,886.1,924.6,879.6,,0.46%
05/10/2009,882.9,923,923,878.9,,-4.98%
05/03/2009,929.2,879.2,930.2,879.2,,5.89%
04/26/2009,877.5,862.8,888.7,847.1,,1.30%
04/19/2009,866.2,868.3,871.8,826.8,,-0.39%
04/12/2009,869.6,855.3,875.6,835.6,,1.52%
04/05/2009,856.6,839.8,856.9,814.5,,1.67%
03/29/2009,842.5,809.1,845.6,779.8,,3.26%
03/22/2009,815.9,772.3,833,772.3,,6.17%
03/15/2009,768.5,758.8,803.2,749.9,,1.59%
03/08/2009,756.5,680.8,758.3,672.9,,10.70%
03/01/2009,683.4,729.6,729.6,666.8,,-7.03%
02/22/2009,735.1,773.2,780.1,734.5,,-4.53%
02/15/2009,770,818.6,818.6,754.2,,-6.87%
02/08/2009,826.8,868.2,875,808.1,,-4.81%
02/01/2009,868.6,823.1,870.8,812.9,,5.17%
01/18/2009,832,849.6,849.6,804.3,,-2.13%
01/11/2009,850.1,890.4,890.4,817,,-4.53%
01/04/2009,890.4,929.2,943.9,888.3,,-4.44%
12/28/2008,931.8,872.4,934.7,857.1,,6.76%
12/21/2008,872.8,887.2,887.4,857.1,,-1.70%
12/14/2008,887.9,881.1,918.9,857.7,,0.93%
12/07/2008,879.7,882.7,918.6,851.4,,0.41%
11/30/2008,876.1,888.6,888.6,815.7,,-2.24%
11/23/2008,896.2,801.2,896.2,801.2,,12.03%
11/16/2008,800,873.2,882.3,741,,-8.39%
11/09/2008,873.3,936.8,952,818.7,,-6.20%
11/02/2008,931,968.7,1007.5,899.7,,-3.90%
10/26/2008,968.8,874.3,984.4,845.3,,10.49%
10/19/2008,876.8,943.5,985.4,852.9,,-6.77%
10/12/2008,940.5,912.8,1044.3,865.8,,4.59%
10/05/2008,899.2,1097.6,1097.6,839.8,,-18.20%
09/21/2008,1213,1255.4,1255.4,1179.8,,-3.35%
09/14/2008,1255.1,1250.9,1265.1,1133.5,,0.27%
09/07/2008,1251.7,1249.5,1274.4,1211.5,,0.76%
08/31/2008,1242.3,1287.8,1303,1217.2,,-3.16%
08/24/2008,1282.8,1290.5,1300.7,1263.2,,-0.73%
08/17/2008,1292.2,1298.1,1300.2,1261.2,,-0.46%
08/10/2008,1298.2,1294.4,1313.2,1274.9,,0.15%
08/03/2008,1296.3,1260.2,1297.8,1247.5,,2.86%
07/27/2008,1260.3,1257.8,1284.9,1234.4,,0.20%
07/20/2008,1257.8,1261.8,1291.2,1248.8,,-0.23%
07/13/2008,1260.7,1241.6,1262.3,1200.4,,1.71%
07/06/2008,1239.5,1262.9,1277.4,1225.3,,-1.85%
06/29/2008,1262.9,1278.1,1292.2,1252,,-1.21%
06/22/2008,1278.4,1319.8,1335.6,1272,,-3.00%
06/15/2008,1317.9,1358.8,1366.6,1314.5,,-3.10%
06/08/2008,1360,1360.8,1370.6,1331.3,,-0.05%
06/01/2008,1360.7,1399.6,1404,1359.9,,-2.83%
05/25/2008,1400.4,1376,1406.3,1373.1,,1.78%
05/18/2008,1375.9,1425.3,1440.2,1373.7,,-3.47%
05/11/2008,1425.3,1389.4,1425.8,1386.2,,2.67%
05/04/2008,1388.3,1412.8,1421.6,1384.1,,-1.81%
04/27/2008,1413.9,1398,1422.7,1383.1,,1.15%
04/20/2008,1397.8,1387.7,1399.1,1369.8,,0.54%
04/13/2008,1390.3,1332.2,1395.9,1324.3,,4.31%
04/06/2008,1332.8,1373.7,1386.7,1331.2,,-2.74%
03/30/2008,1370.4,1315.9,1380.9,1312.8,,4.20%
03/23/2008,1315.2,1330.3,1359.7,1313,,-1.08%
03/16/2008,1329.5,1283.2,1341.5,1257,,3.21%
03/09/2008,1288.1,1293.2,1333.3,1272.7,,-0.41%
03/02/2008,1293.4,1330.5,1344.2,1282.4,,-2.80%
02/24/2008,1330.6,1352.8,1388.3,1325.4,,-1.66%
02/17/2008,1353.1,1355.9,1367.9,1327,,0.23%
02/10/2008,1350,1331.9,1369.2,1320.3,,1.40%
02/03/2008,1331.3,1395.4,1395.4,1316.8,,-4.59%
01/27/2008,1395.4,1330.7,1396,1322.3,,4.87%
01/20/2008,1330.6,1312.9,1368.6,1270,,0.41%
01/13/2008,1325.2,1402.9,1417.9,1312.5,,-5.41%
01/06/2008,1401,1414.1,1430.3,1378.7,,-0.75%
12/30/2007,1411.6,1475.2,1475.8,1411.2,,-4.52%
12/23/2007,1478.5,1484.5,1498.8,1471.7,,-0.40%
12/16/2007,1484.5,1465,1485.4,1435.7,,1.12%
12/09/2007,1468,1505.1,1523.6,1467.8,,-2.44%
12/02/2007,1504.7,1479.6,1510.6,1460.7,,1.59%
11/25/2007,1481.1,1440.7,1488.9,1406.1,,2.80%
11/18/2007,1440.7,1456.7,1456.7,1415.6,,-1.23%
11/11/2007,1458.7,1453.7,1492.1,1438.5,,0.34%
11/04/2007,1453.7,1505.6,1520.8,1448.5,,-3.71%
10/28/2007,1509.7,1536.9,1552.8,1492.5,,-1.67%
10/21/2007,1535.3,1497.8,1535.5,1489.6,,2.31%
10/14/2007,1500.6,1562.2,1564.7,1500.3,,-3.92%
10/07/2007,1561.8,1556.5,1576.1,1546.7,,0.27%
09/23/2007,1526.8,1525.8,1533.7,1507.1,,0.07%
09/16/2007,1525.8,1484.2,1538.7,1471.8,,2.80%
09/09/2007,1484.2,1453.5,1489.6,1439.3,,2.11%
09/02/2007,1453.5,1474,1496.4,1449.1,,-1.39%
08/26/2007,1474,1479.4,1481.5,1432,,-0.37%
08/19/2007,1479.4,1445.9,1479.4,1430.5,,2.32%
08/12/2007,1445.9,1453.4,1466.3,1370.6,,-0.53%
08/05/2007,1453.6,1433,1503.9,1427.4,,1.43%
07/29/2007,1433.1,1458.9,1488.3,1432.8,,-1.78%
07/22/2007,1459,1534.1,1547.2,1459,,-4.90%
07/15/2007,1534.1,1552.5,1555.9,1529.2,,-1.19%
07/08/2007,1552.5,1530.4,1555.1,1506.1,,1.44%
07/01/2007,1530.4,1504.7,1532.4,1504.7,,1.80%
06/24/2007,1503.3,1502.6,1517.5,1484.2,,0.05%
06/17/2007,1502.6,1532.9,1537.3,1500.7,,-1.98%
06/10/2007,1532.9,1507.6,1538.7,1492.7,,1.67%
06/03/2007,1507.7,1536.3,1540.5,1487.4,,-1.86%
05/27/2007,1536.3,1515.5,1540.6,1510.1,,1.36%
05/20/2007,1515.7,1522.8,1532.4,1505.2,,-0.47%
05/13/2007,1522.8,1505.8,1522.8,1498.3,,1.13%
05/06/2007,1505.8,1505.6,1513.8,1491.4,,0.01%
04/29/2007,1505.6,1494.1,1510.3,1476.7,,0.77%
04/22/2007,1494.1,1484.3,1498,1473.7,,0.66%
