Date,Price,Open,High,Low,Vol.,Change %
02/04/2007,2730.39 ,2658.07 ,2751.16 ,2541.53 ,42.00B,2.14%
01/28/2007,2673.21 ,2897.25 ,2980.51 ,2666.86 ,51.72B,-7.26%
01/21/2007,2882.56 ,2857.90 ,2994.28 ,2720.83 ,63.02B,1.78%
01/14/2007,2832.21 ,2660.07 ,2870.42 ,2658.88 ,56.47B,6.15%
01/07/2007,2668.11 ,2621.07 ,2841.74 ,2620.62 ,55.82B,1.01%
12/31/2006,2641.33 ,2728.19 ,2847.61 ,2617.02 ,22.63B,-1.28%
12/24/2006,2675.47 ,2350.13 ,2698.90 ,2350.13 ,38.38B,14.16%
12/17/2006,2343.67 ,2277.28 ,2386.82 ,2277.28 ,39.73B,3.07%
12/10/2006,2273.91 ,2085.06 ,2275.49 ,2084.27 ,30.94B,8.61%
12/03/2006,2093.64 ,2103.82 ,2206.51 ,2090.40 ,45.99B,-0.40%
11/26/2006,2102.05 ,2042.19 ,2112.58 ,1992.54 ,31.79B,2.50%
11/19/2006,2050.81 ,1977.53 ,2071.24 ,1977.53 ,29.99B,4.01%
11/12/2006,1971.79 ,1878.70 ,1976.05 ,1841.82 ,25.33B,4.70%
11/05/2006,1883.35 ,1853.19 ,1920.18 ,1846.01 ,24.91B,0.91%
10/29/2006,1866.36 ,1804.37 ,1873.66 ,1788.29 ,24.13B,3.28%
10/22/2006,1807.17 ,1789.64 ,1842.73 ,1753.49 ,25.13B,0.94%
10/15/2006,1790.36 ,1787.70 ,1801.33 ,1758.31 ,20.58B,0.32%
10/08/2006,1784.66 ,1768.14 ,1793.14 ,1763.11 ,25.31B,1.84%
09/24/2006,1752.42 ,1722.74 ,1755.69 ,1704.77 ,17.78B,1.57%
09/17/2006,1725.36 ,1727.91 ,1746.62 ,1719.16 ,21.14B,0.25%
09/10/2006,1721.05 ,1668.16 ,1722.66 ,1653.01 ,19.19B,3.18%
09/03/2006,1667.98 ,1635.33 ,1683.89 ,1635.12 ,16.53B,1.91%
08/27/2006,1636.69 ,1627.12 ,1667.53 ,1624.28 ,18.99B,0.84%
08/20/2006,1623.03 ,1565.46 ,1630.05 ,1558.10 ,13.02B,1.57%
08/13/2006,1598.02 ,1605.20 ,1616.45 ,1564.40 ,12.18B,-0.49%
08/06/2006,1605.93 ,1561.80 ,1610.76 ,1541.41 ,11.89B,2.28%
07/30/2006,1570.15 ,1659.54 ,1659.54 ,1567.25 ,14.05B,-5.53%
07/23/2006,1662.03 ,1648.75 ,1701.61 ,1632.69 ,16.61B,-0.20%
07/16/2006,1665.33 ,1662.05 ,1684.67 ,1636.26 ,15.73B,0.01%
07/09/2006,1665.21 ,1730.70 ,1753.28 ,1633.90 ,23.70B,-3.76%
07/02/2006,1730.19 ,1677.31 ,1757.47 ,1670.02 ,26.32B,3.47%
06/25/2006,1672.21 ,1607.79 ,1690.95 ,1607.79 ,21.08B,4.14%
06/18/2006,1605.71 ,1559.98 ,1617.71 ,1544.93 ,17.83B,1.98%
06/11/2006,1574.47 ,1540.22 ,1574.47 ,1512.52 ,15.84B,1.49%
06/04/2006,1551.38 ,1669.24 ,1692.83 ,1540.93 ,29.24B,-7.07%
05/28/2006,1669.40 ,1622.11 ,1695.58 ,1609.01 ,30.78B,3.44%
05/21/2006,1613.89 ,1656.75 ,1674.22 ,1562.39 ,28.92B,-2.75%
05/14/2006,1659.55 ,1616.26 ,1678.60 ,1582.96 ,38.47B,3.54%
05/07/2006,1602.83 ,1446.99 ,1603.21 ,1446.99 ,32.06B,11.29%
04/23/2006,1440.22 ,1423.41 ,1444.71 ,1386.13 ,22.58B,1.65%
04/16/2006,1416.79 ,1360.64 ,1419.89 ,1353.40 ,20.85B,4.21%
04/09/2006,1359.54 ,1344.24 ,1366.52 ,1328.43 ,20.16B,1.23%
04/02/2006,1342.96 ,1298.68 ,1348.52 ,1298.68 ,19.01B,3.44%
03/26/2006,1298.30 ,1296.07 ,1313.12 ,1283.68 ,13.25B,0.28%
03/19/2006,1294.70 ,1269.58 ,1308.06 ,1264.41 ,11.69B,1.99%
03/12/2006,1269.46 ,1245.30 ,1277.19 ,1245.30 ,8.42B,1.91%
03/05/2006,1245.65 ,1292.75 ,1296.85 ,1238.16 ,9.23B,-3.68%
02/26/2006,1293.30 ,1297.69 ,1308.20 ,1275.62 ,12.75B,-0.28%
02/19/2006,1296.87 ,1268.11 ,1297.94 ,1256.81 ,12.32B,2.32%
02/12/2006,1267.41 ,1283.78 ,1300.99 ,1265.14 ,13.71B,-1.19%
02/05/2006,1282.66 ,1263.00 ,1297.40 ,1263.00 ,15.58B,1.96%
01/22/2006,1258.05 ,1254.78 ,1262.09 ,1244.27 ,8.53B,0.22%
01/15/2006,1255.31 ,1221.11 ,1258.70 ,1198.84 ,13.85B,2.77%
01/08/2006,1221.46 ,1210.32 ,1231.22 ,1203.65 ,14.09B,1.00%
01/01/2006,1209.42 ,1163.88 ,1215.54 ,1161.91 ,8.71B,4.17%
12/25/2005,1161.06 ,1145.77 ,1173.06 ,1145.34 ,9.08B,1.41%
12/18/2005,1144.87 ,1127.84 ,1144.94 ,1123.50 ,6.18B,1.54%
12/11/2005,1127.51 ,1115.75 ,1134.85 ,1106.75 ,6.78B,1.26%
12/04/2005,1113.48 ,1093.10 ,1114.58 ,1074.01 ,5.66B,1.75%
11/27/2005,1094.29 ,1113.83 ,1119.35 ,1089.56 ,5.52B,-1.85%
11/20/2005,1114.92 ,1117.78 ,1122.88 ,1093.95 ,7.54B,-0.19%
11/13/2005,1117.00 ,1089.56 ,1122.61 ,1075.43 ,6.85B,2.46%
11/06/2005,1090.19 ,1099.53 ,1117.06 ,1078.58 ,7.28B,-0.90%
10/30/2005,1100.05 ,1079.04 ,1111.44 ,1074.30 ,7.72B,1.77%
10/23/2005,1080.87 ,1141.33 ,1143.46 ,1067.41 ,8.86B,-5.30%
10/16/2005,1141.32 ,1138.38 ,1150.59 ,1119.38 ,8.84B,0.16%
10/09/2005,1139.55 ,1153.67 ,1165.67 ,1133.89 ,7.57B,-1.39%
09/25/2005,1155.61 ,1150.93 ,1158.70 ,1129.05 ,8.04B,0.32%
09/18/2005,1151.98 ,1213.49 ,1223.57 ,1147.19 ,13.61B,-5.03%
09/11/2005,1212.95 ,1189.75 ,1218.94 ,1181.43 ,12.49B,1.96%
09/04/2005,1189.62 ,1189.07 ,1204.46 ,1168.58 ,14.17B,0.06%
08/28/2005,1188.85 ,1172.00 ,1188.91 ,1140.10 ,12.73B,1.45%
08/21/2005,1171.86 ,1148.97 ,1174.54 ,1139.24 ,11.71B,1.88%
08/14/2005,1150.18 ,1167.03 ,1201.76 ,1132.87 ,17.65B,-1.52%
08/07/2005,1167.91 ,1131.80 ,1192.05 ,1130.59 ,16.63B,3.47%
07/31/2005,1128.74 ,1082.80 ,1129.07 ,1081.12 ,11.17B,4.22%
07/24/2005,1083.03 ,1045.27 ,1097.63 ,1040.59 ,10.59B,3.51%
07/17/2005,1046.32 ,1023.38 ,1054.63 ,1004.66 ,6.80B,1.97%
07/10/2005,1026.12 ,1026.79 ,1049.88 ,1004.08 ,6.79B,0.80%
07/03/2005,1017.98 ,1050.24 ,1050.24 ,1015.40 ,5.09B,-3.56%
06/26/2005,1055.59 ,1108.46 ,1129.96 ,1053.63 ,7.62B,-4.20%
06/19/2005,1101.88 ,1087.85 ,1115.86 ,1073.41 ,7.19B,1.50%
06/12/2005,1085.61 ,1105.96 ,1119.68 ,1064.03 ,8.41B,-2.05%
06/05/2005,1108.29 ,1010.38 ,1146.42 ,998.23 ,13.61B,9.34%
05/29/2005,1013.64 ,1049.72 ,1070.50 ,1000.52 ,4.94B,-3.64%
05/22/2005,1051.95 ,1095.31 ,1095.31 ,1050.06 ,5.00B,-4.30%
05/15/2005,1099.27 ,1105.40 ,1108.84 ,1082.14 ,5.24B,-0.75%
05/08/2005,1107.63 ,1160.62 ,1165.39 ,1093.28 ,6.09B,-4.44%
04/24/2005,1159.15 ,1166.34 ,1172.71 ,1135.73 ,7.27B,-0.86%
04/17/2005,1169.19 ,1212.39 ,1212.39 ,1163.40 ,6.06B,-3.93%
04/10/2005,1216.96 ,1248.15 ,1254.32 ,1213.20 ,8.18B,-2.53%
04/03/2005,1248.52 ,1212.12 ,1249.20 ,1183.91 ,8.42B,2.04%
03/27/2005,1223.57 ,1204.85 ,1237.80 ,1162.03 ,5.97B,1.49%
03/20/2005,1205.63 ,1226.14 ,1232.82 ,1187.58 ,5.91B,-1.77%
03/13/2005,1227.40 ,1288.98 ,1304.11 ,1223.62 ,7.33B,-4.85%
03/06/2005,1289.94 ,1288.41 ,1326.08 ,1278.15 ,8.22B,0.17%
02/27/2005,1287.71 ,1311.44 ,1316.72 ,1276.88 ,7.41B,-1.88%
02/20/2005,1312.44 ,1259.53 ,1328.53 ,1259.51 ,10.35B,4.25%
02/13/2005,1258.97 ,1276.02 ,1291.46 ,1258.56 ,3.64B,-0.79%
01/30/2005,1269.00 ,1210.76 ,1274.12 ,1187.26 ,7.49B,4.56%
01/23/2005,1213.67 ,1258.02 ,1265.95 ,1208.86 ,5.71B,-1.69%
01/16/2005,1234.48 ,1235.57 ,1237.91 ,1189.21 ,5.69B,-0.89%
01/09/2005,1245.62 ,1243.58 ,1268.86 ,1236.09 ,4.04B,0.07%
01/02/2005,1244.75 ,1260.78 ,1260.78 ,1234.24 ,3.37B,-1.72%
12/26/2004,1266.50 ,1285.41 ,1292.31 ,1264.15 ,4.08B,-1.44%
12/19/2004,1285.04 ,1286.07 ,1308.59 ,1271.03 ,4.41B,-0.42%
12/12/2004,1290.49 ,1312.61 ,1317.82 ,1288.24 ,4.47B,-2.07%
12/05/2004,1317.72 ,1337.81 ,1352.45 ,1316.64 ,5.58B,-1.46%
11/28/2004,1337.20 ,1354.58 ,1354.58 ,1324.55 ,5.52B,-1.44%
11/21/2004,1356.73 ,1381.58 ,1387.34 ,1348.41 ,7.32B,-1.68%
11/14/2004,1379.96 ,1354.48 ,1380.08 ,1350.52 ,6.63B,2.05%
11/07/2004,1352.22 ,1303.52 ,1379.86 ,1292.91 ,8.10B,3.61%
10/31/2004,1305.13 ,1317.66 ,1338.26 ,1290.99 ,6.02B,-1.17%
10/24/2004,1320.54 ,1337.25 ,1356.63 ,1289.87 ,9.29B,-0.66%
10/17/2004,1329.36 ,1332.52 ,1361.81 ,1294.04 ,6.94B,-0.09%
10/10/2004,1330.52 ,1424.22 ,1437.57 ,1312.55 ,8.54B,-6.49%
10/03/2004,1422.93 ,1395.67 ,1423.20 ,1373.93 ,1.38B,1.88%
09/26/2004,1396.70 ,1452.51 ,1466.40 ,1390.68 ,6.00B,-2.71%
09/19/2004,1435.56 ,1423.97 ,1496.21 ,1408.61 ,17.01B,1.47%
09/12/2004,1414.70 ,1285.32 ,1415.64 ,1259.43 ,10.29B,9.92%
09/05/2004,1287.08 ,1326.46 ,1326.87 ,1270.94 ,3.38B,-3.02%
08/29/2004,1327.12 ,1318.32 ,1360.75 ,1303.19 ,3.98B,0.49%
08/22/2004,1320.61 ,1339.93 ,1347.15 ,1314.60 ,3.48B,-1.57%
08/15/2004,1341.74 ,1366.52 ,1371.23 ,1327.77 ,3.80B,-1.95%
08/08/2004,1368.45 ,1388.08 ,1404.72 ,1357.08 ,3.89B,-1.58%
08/01/2004,1390.46 ,1381.88 ,1424.55 ,1363.69 ,5.14B,0.31%
07/25/2004,1386.20 ,1401.84 ,1409.12 ,1366.50 ,4.70B,-1.51%
07/18/2004,1407.40 ,1456.77 ,1465.84 ,1387.26 ,5.76B,-3.35%
07/11/2004,1456.13 ,1426.25 ,1458.38 ,1378.91 ,5.98B,1.78%
07/04/2004,1430.65 ,1440.17 ,1466.78 ,1426.95 ,4.21B,-0.73%
06/27/2004,1441.19 ,1396.36 ,1447.61 ,1376.22 ,5.09B,2.86%
06/20/2004,1401.11 ,1421.83 ,1456.13 ,1399.39 ,4.51B,-1.83%
06/13/2004,1427.30 ,1471.45 ,1491.69 ,1411.03 ,5.03B,-3.04%
06/06/2004,1472.07 ,1538.46 ,1538.50 ,1456.32 ,5.11B,-4.54%
05/30/2004,1542.09 ,1549.03 ,1580.57 ,1534.99 ,5.57B,-0.43%
05/23/2004,1548.72 ,1559.55 ,1562.33 ,1508.64 ,4.49B,-0.62%
05/16/2004,1558.33 ,1556.67 ,1575.38 ,1526.24 ,5.05B,-0.28%
05/09/2004,1562.69 ,1600.63 ,1606.07 ,1545.63 ,4.52B,-2.06%
04/25/2004,1595.59 ,1633.27 ,1644.50 ,1572.23 ,6.13B,-2.44%
04/18/2004,1635.50 ,1695.33 ,1698.69 ,1632.56 ,6.67B,-3.45%
04/11/2004,1693.86 ,1717.20 ,1734.92 ,1656.30 ,8.97B,-1.94%
04/04/2004,1727.35 ,1771.74 ,1783.01 ,1721.59 ,11.60B,-2.33%
03/28/2004,1768.64 ,1734.59 ,1771.67 ,1711.66 ,8.56B,1.99%
03/21/2004,1734.05 ,1749.71 ,1760.08 ,1720.88 ,8.65B,-0.79%
03/14/2004,1747.87 ,1696.94 ,1755.10 ,1696.82 ,10.52B,3.13%
03/07/2004,1694.74 ,1660.64 ,1699.25 ,1634.71 ,8.29B,1.96%
02/29/2004,1662.10 ,1676.22 ,1694.82 ,1642.62 ,9.37B,-0.77%
02/22/2004,1675.07 ,1725.59 ,1730.28 ,1628.84 ,12.30B,-2.71%
02/15/2004,1721.75 ,1661.45 ,1728.02 ,1661.45 ,13.27B,3.81%
02/08/2004,1658.54 ,1679.58 ,1715.46 ,1653.24 ,13.00B,-1.23%
02/01/2004,1679.19 ,1630.65 ,1705.91 ,1585.96 ,16.03B,5.56%
01/25/2004,1590.73 ,1605.25 ,1634.41 ,1589.40 ,4.25B,-0.61%
01/11/2004,1600.42 ,1579.88 ,1627.49 ,1573.77 ,10.87B,1.20%
01/04/2004,1581.47 ,1516.80 ,1618.76 ,1516.70 ,15.23B,4.24%
12/28/2003,1517.19 ,1509.28 ,1526.24 ,1491.25 ,6.05B,0.16%
12/21/2003,1514.78 ,1444.17 ,1525.30 ,1441.59 ,9.77B,4.74%
12/14/2003,1446.29 ,1471.24 ,1480.43 ,1429.71 ,8.16B,-1.67%
12/07/2003,1470.79 ,1452.11 ,1475.38 ,1429.06 ,7.73B,1.36%
11/30/2003,1451.12 ,1398.71 ,1462.07 ,1398.71 ,9.23B,3.86%
11/23/2003,1397.22 ,1360.33 ,1423.58 ,1360.23 ,8.72B,2.62%
11/16/2003,1361.56 ,1330.49 ,1394.57 ,1312.56 ,7.13B,2.29%
11/09/2003,1331.05 ,1330.96 ,1350.39 ,1307.39 ,4.27B,-0.31%
11/02/2003,1335.20 ,1346.48 ,1412.91 ,1323.12 ,8.00B,-0.97%
10/26/2003,1348.30 ,1381.84 ,1383.60 ,1334.78 ,5.01B,-2.43%
10/19/2003,1381.83 ,1369.71 ,1407.39 ,1350.21 ,4.64B,0.82%
10/12/2003,1370.58 ,1405.33 ,1411.88 ,1362.41 ,3.27B,-2.38%
10/05/2003,1404.01 ,1366.20 ,1406.00 ,1359.50 ,2.25B,2.70%
09/28/2003,1367.16 ,1369.44 ,1371.07 ,1348.22 ,1.09B,-0.27%
09/21/2003,1370.84 ,1392.90 ,1396.94 ,1367.75 ,2.71B,-1.48%
09/14/2003,1391.37 ,1407.81 ,1416.08 ,1383.40 ,3.13B,-1.26%
09/07/2003,1409.16 ,1429.46 ,1429.71 ,1407.95 ,3.18B,-1.56%
08/31/2003,1431.53 ,1423.35 ,1456.55 ,1420.12 ,4.07B,0.67%
08/24/2003,1421.98 ,1434.21 ,1434.21 ,1406.68 ,2.55B,-1.17%
08/17/2003,1438.88 ,1449.67 ,1453.45 ,1432.75 ,2.61B,-0.78%
08/10/2003,1450.20 ,1469.26 ,1484.59 ,1447.11 ,2.71B,-1.43%
08/03/2003,1471.27 ,1476.82 ,1497.10 ,1468.44 ,3.15B,-0.39%
07/27/2003,1476.97 ,1474.74 ,1483.07 ,1464.87 ,3.04B,-0.05%
07/20/2003,1477.65 ,1501.39 ,1510.31 ,1471.29 ,4.68B,-1.96%
07/13/2003,1507.16 ,1528.39 ,1540.19 ,1506.49 ,4.46B,-1.42%
07/06/2003,1528.85 ,1500.85 ,1535.97 ,1490.97 ,4.46B,1.76%
06/29/2003,1502.35 ,1493.69 ,1510.17 ,1477.87 ,3.20B,0.35%
06/22/2003,1497.05 ,1524.58 ,1524.91 ,1486.08 ,3.75B,-2.12%
06/15/2003,1529.47 ,1568.19 ,1569.55 ,1528.30 ,4.05B,-2.38%
06/08/2003,1566.77 ,1536.27 ,1572.41 ,1527.84 ,4.76B,1.81%
06/01/2003,1538.92 ,1577.99 ,1582.41 ,1538.10 ,5.94B,-2.37%
05/25/2003,1576.26 ,1563.20 ,1581.61 ,1543.34 ,7.55B,0.98%
05/18/2003,1560.95 ,1557.29 ,1571.69 ,1522.19 ,6.18B,0.42%
05/11/2003,1554.45 ,1522.98 ,1560.72 ,1477.25 ,9.51B,2.17%
04/27/2003,1521.44 ,1483.47 ,1539.57 ,1473.27 ,6.13B,2.31%
04/20/2003,1487.15 ,1598.50 ,1598.58 ,1481.07 ,8.00B,-7.23%
04/13/2003,1603.08 ,1581.38 ,1649.60 ,1581.20 ,16.06B,1.66%
04/06/2003,1576.86 ,1521.90 ,1581.70 ,1510.34 ,11.72B,3.66%
03/30/2003,1521.13 ,1491.39 ,1525.77 ,1490.99 ,5.10B,1.96%
03/23/2003,1491.94 ,1474.59 ,1508.26 ,1447.01 ,4.27B,1.17%
03/16/2003,1474.66 ,1465.14 ,1478.99 ,1452.59 ,3.10B,0.59%
03/09/2003,1466.04 ,1492.21 ,1496.16 ,1458.50 ,2.82B,-1.81%
03/02/2003,1493.09 ,1511.59 ,1529.75 ,1489.38 ,3.90B,-1.25%
02/23/2003,1511.93 ,1476.07 ,1524.75 ,1474.47 ,3.71B,2.24%
02/16/2003,1478.87 ,1510.64 ,1517.77 ,1476.41 ,4.22B,-2.12%
02/09/2003,1510.95 ,1499.17 ,1519.29 ,1476.87 ,4.05B,0.74%
01/26/2003,1499.82 ,1481.61 ,1508.59 ,1480.97 ,3.08B,1.40%
01/19/2003,1479.07 ,1475.71 ,1489.55 ,1446.35 ,6.03B,0.03%
01/12/2003,1478.67 ,1381.87 ,1492.72 ,1378.65 ,11.21B,6.77%
01/05/2003,1384.86 ,1319.69 ,1411.37 ,1311.68 ,5.17B,4.92%
12/29/2002,1319.87 ,1379.74 ,1379.75 ,1312.80 ,2.16B,-4.56%
12/22/2002,1382.97 ,1429.95 ,1439.85 ,1367.85 ,3.26B,-3.15%
12/15/2002,1427.94 ,1397.72 ,1431.36 ,1392.89 ,2.98B,2.22%
12/08/2002,1396.90 ,1404.51 ,1410.79 ,1367.31 ,2.29B,-0.61%
12/01/2002,1405.53 ,1432.03 ,1432.90 ,1388.51 ,2.82B,-2.00%
11/24/2002,1434.18 ,1393.34 ,1450.19 ,1353.14 ,4.00B,2.77%
11/17/2002,1395.50 ,1463.72 ,1468.33 ,1375.54 ,2.76B,-4.66%
11/10/2002,1463.69 ,1519.60 ,1526.13 ,1451.39 ,3.02B,-3.84%
11/03/2002,1522.19 ,1516.22 ,1573.10 ,1515.07 ,3.91B,0.76%
10/27/2002,1510.76 ,1518.09 ,1521.87 ,1488.68 ,2.06B,-0.63%
10/20/2002,1520.31 ,1519.20 ,1553.87 ,1512.33 ,2.44B,0.05%
10/13/2002,1519.54 ,1522.87 ,1548.53 ,1500.54 ,2.25B,-0.30%
10/06/2002,1524.05 ,1577.05 ,1577.05 ,1521.91 ,3.08B,-3.64%
09/22/2002,1581.62 ,1602.28 ,1604.30 ,1577.53 ,1.72B,-1.45%
09/15/2002,1604.91 ,1624.13 ,1624.14 ,1585.07 ,2.11B,-1.28%
09/08/2002,1625.76 ,1628.45 ,1631.66 ,1605.98 ,1.85B,-0.34%
09/01/2002,1631.38 ,1666.34 ,1680.28 ,1629.93 ,2.27B,-2.11%
08/25/2002,1666.62 ,1682.14 ,1683.51 ,1664.82 ,2.50B,-0.99%
08/18/2002,1683.21 ,1645.93 ,1696.28 ,1641.40 ,3.22B,2.21%
08/11/2002,1646.79 ,1642.48 ,1652.98 ,1624.05 ,1.90B,-0.02%
08/04/2002,1647.05 ,1661.40 ,1679.81 ,1642.77 ,2.27B,-0.89%
07/28/2002,1661.87 ,1654.92 ,1672.12 ,1639.22 ,2.47B,0.26%
07/21/2002,1657.50 ,1712.02 ,1712.33 ,1656.82 ,3.05B,-3.29%
07/14/2002,1713.86 ,1696.81 ,1714.09 ,1680.20 ,3.67B,0.92%
07/07/2002,1698.30 ,1723.58 ,1741.92 ,1689.22 ,5.09B,-1.39%
06/30/2002,1722.19 ,1736.29 ,1740.38 ,1698.83 ,6.81B,-0.61%
06/23/2002,1732.76 ,1704.70 ,1748.89 ,1647.50 ,16.68B,10.88%
06/16/2002,1562.72 ,1489.13 ,1564.92 ,1481.25 ,2.79B,4.58%
06/09/2002,1494.25 ,1529.34 ,1534.38 ,1493.24 ,2.08B,-2.31%
06/02/2002,1529.51 ,1510.25 ,1540.83 ,1455.31 ,3.28B,0.91%
05/26/2002,1515.73 ,1555.04 ,1569.41 ,1506.54 ,2.25B,-2.18%
05/19/2002,1549.47 ,1564.97 ,1599.11 ,1529.35 ,3.41B,-1.15%
05/12/2002,1567.50 ,1634.90 ,1634.92 ,1540.58 ,3.23B,-4.32%
05/05/2002,1638.20 ,1669.87 ,1670.92 ,1636.86 ,1.63B,-1.77%
04/28/2002,1667.75 ,1643.55 ,1673.75 ,1640.56 ,2.02B,1.66%
04/21/2002,1640.59 ,1633.64 ,1643.15 ,1603.64 ,2.73B,0.33%
04/14/2002,1635.17 ,1660.57 ,1664.52 ,1603.96 ,3.52B,-1.44%
04/07/2002,1658.98 ,1633.83 ,1680.30 ,1631.07 ,5.23B,1.49%
03/31/2002,1634.64 ,1598.03 ,1657.09 ,1575.97 ,4.00B,1.92%
03/24/2002,1603.90 ,1667.85 ,1677.05 ,1596.25 ,4.51B,-3.94%
03/17/2002,1669.69 ,1641.43 ,1693.87 ,1610.99 ,6.79B,3.00%
03/10/2002,1620.98 ,1643.59 ,1676.51 ,1620.56 ,8.14B,-1.18%
03/03/2002,1640.26 ,1497.83 ,1645.29 ,1494.83 ,7.29B,9.17%
02/24/2002,1502.54 ,1540.49 ,1544.92 ,1501.56 ,3.40B,-0.27%
02/03/2002,1506.62 ,1485.68 ,1530.13 ,1476.13 ,4.31B,1.40%
01/27/2002,1485.77 ,1444.50 ,1507.64 ,1339.20 ,5.60B,2.36%
01/20/2002,1451.48 ,1407.00 ,1478.54 ,1346.17 ,4.50B,2.55%
01/13/2002,1415.44 ,1519.93 ,1519.93 ,1376.89 ,3.14B,-7.82%
01/06/2002,1535.59 ,1605.74 ,1607.72 ,1523.66 ,2.20B,-4.70%
12/30/2001,1611.39 ,1641.43 ,1649.80 ,1608.83 ,655.15M,-1.71%
12/23/2001,1639.48 ,1639.52 ,1644.41 ,1593.03 ,2.41B,-0.04%
12/16/2001,1640.14 ,1673.24 ,1693.18 ,1624.50 ,2.29B,-2.11%
12/09/2001,1675.51 ,1743.62 ,1748.97 ,1673.32 ,2.80B,-4.00%
12/02/2001,1745.41 ,1751.05 ,1776.02 ,1737.06 ,3.99B,-0.15%
11/25/2001,1747.99 ,1710.13 ,1748.00 ,1696.00 ,3.12B,2.07%
11/18/2001,1712.56 ,1645.09 ,1721.97 ,1644.82 ,3.38B,4.00%
11/11/2001,1646.76 ,1631.80 ,1734.67 ,1598.11 ,2.38B,1.01%
11/04/2001,1630.36 ,1687.84 ,1688.31 ,1550.46 ,2.42B,-3.61%
10/28/2001,1691.35 ,1678.72 ,1717.74 ,1655.89 ,2.41B,0.80%
10/21/2001,1677.88 ,1558.47 ,1744.92 ,1514.86 ,5.50B,6.70%
10/14/2001,1572.45 ,1692.17 ,1703.59 ,1550.91 ,1.99B,-7.03%
10/07/2001,1691.33 ,1766.13 ,1773.80 ,1598.79 ,2.09B,-4.17%
09/23/2001,1764.87 ,1804.89 ,1813.31 ,1750.76 ,1.50B,-2.33%
09/16/2001,1807.02 ,1811.90 ,1836.79 ,1780.05 ,2.17B,-0.62%
09/09/2001,1818.38 ,1790.21 ,1871.13 ,1774.83 ,2.97B,0.53%
09/02/2001,1808.84 ,1831.70 ,1888.90 ,1807.14 ,2.46B,-1.38%
08/26/2001,1834.14 ,1881.31 ,1881.31 ,1795.57 ,2.37B,-2.79%
08/19/2001,1886.80 ,1923.10 ,1947.40 ,1869.49 ,2.84B,-1.93%
08/12/2001,1924.00 ,1956.92 ,1963.14 ,1909.67 ,2.50B,-1.59%
08/05/2001,1955.04 ,1953.41 ,1956.40 ,1861.78 ,4.39B,-0.19%
07/29/2001,1958.69 ,2056.76 ,2056.77 ,1909.30 ,3.30B,-5.18%
07/22/2001,2065.73 ,2183.74 ,2185.86 ,2063.89 ,3.23B,-5.23%
07/15/2001,2179.62 ,2176.34 ,2183.52 ,2121.28 ,3.04B,0.85%
07/08/2001,2161.34 ,2169.47 ,2192.52 ,2153.68 ,2.51B,-0.42%
07/01/2001,2170.52 ,2220.42 ,2223.21 ,2168.78 ,2.93B,-2.14%
06/24/2001,2218.03 ,2210.07 ,2237.52 ,2210.04 ,4.90B,0.54%
06/17/2001,2206.07 ,2211.89 ,2214.11 ,2157.12 ,3.65B,-0.22%
06/10/2001,2210.97 ,2223.80 ,2245.43 ,2188.25 ,5.31B,-0.54%
06/03/2001,2223.07 ,2223.91 ,2242.69 ,2211.75 ,5.55B,0.16%
05/27/2001,2219.59 ,2194.45 ,2223.26 ,2171.68 ,5.75B,1.19%
05/20/2001,2193.58 ,2207.78 ,2218.45 ,2175.28 ,5.72B,-0.44%
05/13/2001,2203.37 ,2161.61 ,2205.01 ,2160.12 ,5.87B,2.23%
05/06/2001,2155.41 ,2119.90 ,2155.42 ,2119.89 ,3.11B,1.71%
04/29/2001,2119.18 ,2117.17 ,2122.50 ,2111.95 ,763.66M,0.19%
04/22/2001,2115.11 ,2150.34 ,2170.39 ,2102.82 ,5.69B,-1.73%
04/15/2001,2152.34 ,2150.29 ,2179.74 ,2148.31 ,7.51B,0.32%
04/08/2001,2145.40 ,2108.97 ,2145.44 ,2100.97 ,5.18B,1.74%
04/01/2001,2108.61 ,2117.45 ,2129.83 ,2081.64 ,5.20B,-0.20%
03/25/2001,2112.78 ,2052.05 ,2112.88 ,2052.05 ,6.19B,2.88%
03/18/2001,2053.54 ,2019.85 ,2093.95 ,2017.49 ,6.70B,1.65%
03/11/2001,2020.24 ,2013.31 ,2027.33 ,1992.17 ,5.07B,0.43%
03/04/2001,2011.66 ,1991.28 ,2015.50 ,1977.11 ,5.85B,1.34%
02/25/2001,1985.11 ,1940.77 ,1987.39 ,1935.55 ,2.92B,2.52%
02/18/2001,1936.35 ,1942.58 ,1980.39 ,1893.78 ,2.22B,-0.29%
02/11/2001,1941.96 ,1958.65 ,1974.00 ,1911.87 ,2.05B,-0.77%
02/04/2001,1956.97 ,2069.86 ,2072.55 ,1926.40 ,2.75B,-5.26%
01/14/2001,2065.61 ,2097.09 ,2097.09 ,2007.71 ,3.56B,-1.86%
01/07/2001,2104.75 ,2128.60 ,2131.98 ,2082.84 ,4.81B,-0.97%
12/31/2000,2125.30 ,2077.08 ,2127.42 ,2074.88 ,4.17B,2.50%
12/24/2000,2073.48 ,2071.57 ,2079.76 ,2047.74 ,4.14B,0.18%
12/17/2000,2069.77 ,2038.45 ,2086.94 ,2024.29 ,4.06B,1.49%
12/10/2000,2039.36 ,2072.28 ,2072.48 ,2036.88 ,3.27B,-1.63%
12/03/2000,2073.16 ,2084.48 ,2097.29 ,2060.73 ,3.49B,-0.42%
